source target weight
521 1664 1.0
521 1665 1.0
522 1666 1.0
522 1667 1.0
523 1668 1.0
523 1669 1.0
523 1670 1.0
524 1671 1.0
524 1672 1.0
524 1673 1.0
524 1674 1.0
525 1675 1.0
525 1676 1.0
525 1677 1.0
526 1678 1.0
526 1679 1.0
526 1680 1.0
527 1681 1.0
527 1682 1.0
527 1683 1.0
528 1684 1.0
528 1685 1.0
528 1686 1.0
529 1687 1.0
529 1688 1.0
529 1689 1.0
530 1690 1.0
530 1691 1.0
531 1692 1.0
531 1693 1.0
531 1694 1.0
531 1695 1.0
532 1696 1.0
532 1697 1.0
532 1698 1.0
533 1699 1.0
533 1700 1.0
533 1701 1.0
534 1702 1.0
534 1703 1.0
535 1704 1.0
535 1705 1.0
535 1706 1.0
536 1707 1.0
536 1708 1.0
536 1709 1.0
536 1710 1.0
537 1711 1.0
537 1712 1.0
538 1713 1.0
538 1714 1.0
538 1715 1.0
539 1716 1.0
539 1717 1.0
539 1718 1.0
540 1719 1.0
540 1720 1.0
540 1721 1.0
540 1722 1.0
541 1723 1.0
541 1724 1.0
541 1725 1.0
542 1726 1.0
542 1727 1.0
543 1728 1.0
543 1729 1.0
543 1730 1.0
543 1731 1.0
543 1732 1.0
543 1733 1.0
543 1734 1.0
544 1735 1.0
544 1736 1.0
544 1737 1.0
545 1738 1.0
545 1739 1.0
546 1740 1.0
546 1741 1.0
546 1742 1.0
546 1743 1.0
547 1744 1.0
547 1745 1.0
547 1746 1.0
547 1747 1.0
547 1748 1.0
548 1749 1.0
548 1750 1.0
548 1751 1.0
548 1752 1.0
549 1753 1.0
549 1754 1.0
549 1755 1.0
549 1756 1.0
550 1757 1.0
550 1758 1.0
551 1759 1.0
551 1760 1.0
551 1761 1.0
552 1762 1.0
552 1763 1.0
552 1764 1.0
553 1765 1.0
553 1766 1.0
553 1767 1.0
554 1768 1.0
554 1769 1.0
554 1770 1.0
554 1771 1.0
555 1772 1.0
555 1773 1.0
555 1774 1.0
556 1775 1.0
556 1776 1.0
557 1777 1.0
557 1778 1.0
557 1779 1.0
558 1780 1.0
558 1781 1.0
558 1782 1.0
559 1783 1.0
559 1784 1.0
559 1785 1.0
560 1786 1.0
560 1787 1.0
560 1788 1.0
561 1789 1.0
561 1790 1.0
561 1791 1.0
561 1792 1.0
562 1793 1.0
562 1794 1.0
562 1795 1.0
563 1796 1.0
563 1797 1.0
563 1798 1.0
563 1799 1.0
564 1800 1.0
564 1801 1.0
564 1802 1.0
565 1803 1.0
565 1804 1.0
565 1805 1.0
566 1806 1.0
566 1807 1.0
566 1808 1.0
566 1809 1.0
567 1810 1.0
567 1811 1.0
567 1812 1.0
568 1813 1.0
568 1814 1.0
568 1815 1.0
569 1816 1.0
569 1817 1.0
569 1818 1.0
570 1819 1.0
570 1820 1.0
571 1821 1.0
571 1822 1.0
571 1823 1.0
571 1824 1.0
572 1825 1.0
572 1826 1.0
572 1827 1.0
573 1828 1.0
573 1829 1.0
573 1830 1.0
574 1831 1.0
574 1832 1.0
575 1833 1.0
575 1834 1.0
575 1835 1.0
576 1836 1.0
576 1837 1.0
576 1838 1.0
576 1839 1.0
577 1840 1.0
577 1841 1.0
577 1842 1.0
578 1843 1.0
578 1844 1.0
578 1845 1.0
579 1846 1.0
579 1847 1.0
579 1848 1.0
580 1849 1.0
580 1850 1.0
580 1851 1.0
581 1852 1.0
581 1853 1.0
581 1854 1.0
582 1855 1.0
582 1856 1.0
583 1857 1.0
583 1858 1.0
583 1859 1.0
583 1860 1.0
584 1861 1.0
584 1862 1.0
584 1863 1.0
585 1864 1.0
585 1865 1.0
586 1866 1.0
586 1867 1.0
586 1868 1.0
586 1869 1.0
586 1870 1.0
587 1871 1.0
587 1872 1.0
587 1873 1.0
588 1874 1.0
588 1875 1.0
588 1876 1.0
589 1877 1.0
589 1878 1.0
589 1879 1.0
590 1880 1.0
590 1881 1.0
590 1882 1.0
590 1883 1.0
591 1884 1.0
591 1885 1.0
591 1886 1.0
592 1887 1.0
592 1888 1.0
592 1889 1.0
593 1890 1.0
593 1891 1.0
593 1892 1.0
593 1893 1.0
594 1894 1.0
594 1895 1.0
594 1896 1.0
594 1897 1.0
594 1898 1.0
594 1899 1.0
595 1900 1.0
595 1901 1.0
595 1902 1.0
595 1903 1.0
595 1904 1.0
596 1905 1.0
596 1906 1.0
596 1907 1.0
596 1908 1.0
596 1909 1.0
597 1910 1.0
597 1911 1.0
597 1912 1.0
597 1913 1.0
598 1914 1.0
598 1915 1.0
598 1916 1.0
598 1917 1.0
599 1918 1.0
599 1919 1.0
600 1920 1.0
600 1921 1.0
600 1922 1.0
601 1923 1.0
601 1924 1.0
601 1925 1.0
602 1926 1.0
602 1927 1.0
602 1928 1.0
603 1929 1.0
603 1930 1.0
603 1931 1.0
604 1932 1.0
604 1933 1.0
604 1934 1.0
605 1935 1.0
605 1936 1.0
605 1937 1.0
606 1938 1.0
606 1939 1.0
606 1940 1.0
607 1941 1.0
607 1942 1.0
608 1943 1.0
608 1944 1.0
608 1945 1.0
609 1946 1.0
609 1947 1.0
609 1948 1.0
610 1949 1.0
610 1950 1.0
610 1951 1.0
610 1952 1.0
611 1953 1.0
611 1954 1.0
612 1955 1.0
612 1956 1.0
612 1957 1.0
613 1958 1.0
613 1959 1.0
613 1960 1.0
613 1961 1.0
614 1962 1.0
614 1963 1.0
614 1964 1.0
615 1965 1.0
615 1966 1.0
615 1967 1.0
616 1968 1.0
616 1969 1.0
616 1970 1.0
617 1971 1.0
617 1972 1.0
617 1973 1.0
618 1974 1.0
618 1975 1.0
618 1976 1.0
619 1977 1.0
619 1978 1.0
619 1979 1.0
620 1980 1.0
620 1981 1.0
620 1982 1.0
621 1983 1.0
621 1984 1.0
621 1985 1.0
622 1986 1.0
622 1987 1.0
622 1988 1.0
623 1989 1.0
623 1990 1.0
623 1991 1.0
624 1992 1.0
624 1993 1.0
624 1994 1.0
625 1995 1.0
625 1996 1.0
626 1997 1.0
626 1998 1.0
626 1999 1.0
627 2000 1.0
627 2001 1.0
627 2002 1.0
628 2003 1.0
628 2004 1.0
628 2005 1.0
628 2006 1.0
629 2007 1.0
629 2008 1.0
629 2009 1.0
630 2010 1.0
630 2011 1.0
630 2012 1.0
631 2013 1.0
631 2014 1.0
631 2015 1.0
632 2016 1.0
632 2017 1.0
633 2018 1.0
633 2019 1.0
633 2020 1.0
633 2021 1.0
634 2022 1.0
634 2023 1.0
634 2024 1.0
635 2025 1.0
635 2026 1.0
636 2027 1.0
636 2028 1.0
637 2029 1.0
637 2030 1.0
637 2031 1.0
637 2032 1.0
638 2033 1.0
638 2034 1.0
638 2035 1.0
638 2036 1.0
638 2037 1.0
639 2038 1.0
639 2039 1.0
639 2040 1.0
639 2041 1.0
640 2042 1.0
640 2043 1.0
640 2044 1.0
641 2045 1.0
641 2046 1.0
641 2047 1.0
642 2048 1.0
642 2049 1.0
642 2050 1.0
643 2051 1.0
643 2052 1.0
643 2053 1.0
644 2054 1.0
644 2055 1.0
644 2056 1.0
645 2057 1.0
645 2058 1.0
645 2059 1.0
646 2060 1.0
646 2061 1.0
646 2062 1.0
647 2063 1.0
647 2064 1.0
647 2065 1.0
648 2066 1.0
648 2067 1.0
649 2068 1.0
649 2069 1.0
649 2070 1.0
650 2071 1.0
650 2072 1.0
650 2073 1.0
650 2074 1.0
651 2075 1.0
651 2076 1.0
651 2077 1.0
651 2078 1.0
652 2079 1.0
652 2080 1.0
652 2081 1.0
652 2082 1.0
653 2083 1.0
653 2084 1.0
654 2085 1.0
654 2086 1.0
654 2087 1.0
655 2088 1.0
655 2089 1.0
655 2090 1.0
656 2091 1.0
656 2092 1.0
656 2093 1.0
656 2094 1.0
657 2095 1.0
657 2096 1.0
657 2097 1.0
658 2098 1.0
658 2099 1.0
658 2100 1.0
659 2101 1.0
659 2102 1.0
659 2103 1.0
660 2104 1.0
660 2105 1.0
660 2106 1.0
661 2107 1.0
661 2108 1.0
662 2109 1.0
662 2110 1.0
662 2111 1.0
663 2112 1.0
663 2113 1.0
663 2114 1.0
664 2115 1.0
664 2116 1.0
664 2117 1.0
664 2118 1.0
665 2119 1.0
665 2120 1.0
665 2121 1.0
666 2122 1.0
666 2123 1.0
666 2124 1.0
667 2125 1.0
667 2126 1.0
667 2127 1.0
668 2128 1.0
668 2129 1.0
669 2130 1.0
669 2131 1.0
669 2132 1.0
670 2133 1.0
670 2134 1.0
670 2135 1.0
670 2136 1.0
671 2137 1.0
671 2138 1.0
671 2139 1.0
672 2140 1.0
672 2141 1.0
672 2142 1.0
673 2143 1.0
673 2144 1.0
673 2145 1.0
674 2146 1.0
674 2147 1.0
674 2148 1.0
675 2149 1.0
675 2150 1.0
675 2151 1.0
676 2152 1.0
676 2153 1.0
676 2154 1.0
677 2155 1.0
677 2156 1.0
678 2157 1.0
678 2158 1.0
678 2159 1.0
678 2160 1.0
679 2161 1.0
679 2162 1.0
679 2163 1.0
680 2164 1.0
680 2165 1.0
680 2166 1.0
681 2167 1.0
681 2168 1.0
681 2169 1.0
682 2170 1.0
682 2171 1.0
682 2172 1.0
683 2173 1.0
683 2174 1.0
684 2175 1.0
684 2176 1.0
684 2177 1.0
684 2178 1.0
685 2179 1.0
685 2180 1.0
686 2181 1.0
686 2182 1.0
686 2183 1.0
686 2184 1.0
687 2185 1.0
687 2186 1.0
687 2187 1.0
688 2188 1.0
688 2189 1.0
689 2190 1.0
689 2191 1.0
689 2192 1.0
689 2193 1.0
690 2194 1.0
690 2195 1.0
691 2196 1.0
691 2197 1.0
691 2198 1.0
692 2199 1.0
692 2200 1.0
692 2201 1.0
693 2202 1.0
693 2203 1.0
693 2204 1.0
694 2205 1.0
694 2206 1.0
694 2207 1.0
695 2208 1.0
695 2209 1.0
695 2210 1.0
696 2211 1.0
696 2212 1.0
696 2213 1.0
697 2214 1.0
697 2215 1.0
697 2216 1.0
698 2217 1.0
698 2218 1.0
698 2219 1.0
699 2220 1.0
699 2221 1.0
699 2222 1.0
700 2223 1.0
700 2224 1.0
700 2225 1.0
701 2226 1.0
701 2227 1.0
701 2228 1.0
702 2229 1.0
702 2230 1.0
702 2231 1.0
702 2232 1.0
703 2233 1.0
703 2234 1.0
703 2235 1.0
704 2236 1.0
704 2237 1.0
704 2238 1.0
704 2239 1.0
705 2240 1.0
705 2241 1.0
705 2242 1.0
706 2243 1.0
706 2244 1.0
706 2245 1.0
707 2246 1.0
707 2247 1.0
707 2248 1.0
708 2249 1.0
708 2250 1.0
708 2251 1.0
709 2252 1.0
709 2253 1.0
709 2254 1.0
710 2255 1.0
710 2256 1.0
710 2257 1.0
711 2258 1.0
711 2259 1.0
711 2260 1.0
712 2261 1.0
712 2262 1.0
712 2263 1.0
713 2264 1.0
713 2265 1.0
713 2266 1.0
714 2267 1.0
714 2268 1.0
714 2269 1.0
715 2270 1.0
715 2271 1.0
716 2272 1.0
716 2273 1.0
716 2274 1.0
716 2275 1.0
717 2276 1.0
717 2277 1.0
717 2278 1.0
718 2279 1.0
718 2280 1.0
718 2281 1.0
719 2282 1.0
719 2283 1.0
719 2284 1.0
720 2285 1.0
720 2286 1.0
720 2287 1.0
721 2288 1.0
721 2289 1.0
721 2290 1.0
722 2291 1.0
722 2292 1.0
722 2293 1.0
723 2294 1.0
723 2295 1.0
723 2296 1.0
724 2297 1.0
724 2298 1.0
724 2299 1.0
725 2300 1.0
725 2301 1.0
725 2302 1.0
726 2303 1.0
726 2304 1.0
726 2305 1.0
727 2306 1.0
727 2307 1.0
727 2308 1.0
728 2309 1.0
728 2310 1.0
728 2311 1.0
729 2312 1.0
729 2313 1.0
729 2314 1.0
730 2315 1.0
730 2316 1.0
730 2317 1.0
731 2318 1.0
731 2319 1.0
731 2320 1.0
732 2321 1.0
732 2322 1.0
733 2323 1.0
733 2324 1.0
733 2325 1.0
734 2326 1.0
734 2327 1.0
734 2328 1.0
735 2329 1.0
735 2330 1.0
735 2331 1.0
736 2332 1.0
736 2333 1.0
736 2334 1.0
737 2335 1.0
737 2336 1.0
737 2337 1.0
738 2338 1.0
738 2339 1.0
738 2340 1.0
738 2341 1.0
739 2342 1.0
739 2343 1.0
739 2344 1.0
740 2345 1.0
740 2346 1.0
741 2347 1.0
741 2348 1.0
741 2349 1.0
741 2350 1.0
741 2351 1.0
741 2352 1.0
742 2353 1.0
742 2354 1.0
742 2355 1.0
743 2356 1.0
743 2357 1.0
744 2358 1.0
744 2359 1.0
744 2360 1.0
745 2361 1.0
745 2362 1.0
745 2363 1.0
746 2364 1.0
746 2365 1.0
746 2366 1.0
747 2367 1.0
747 2368 1.0
747 2369 1.0
748 2370 1.0
748 2371 1.0
748 2372 1.0
749 2373 1.0
749 2374 1.0
749 2375 1.0
750 2376 1.0
750 2377 1.0
750 2378 1.0
751 2379 1.0
751 2380 1.0
751 2381 1.0
752 2382 1.0
752 2383 1.0
752 2384 1.0
752 2385 1.0
753 2386 1.0
753 2387 1.0
754 2388 1.0
754 2389 1.0
754 2390 1.0
754 2391 1.0
754 2392 1.0
754 2393 1.0
755 2394 1.0
755 2395 1.0
755 2396 1.0
755 2397 1.0
755 2398 1.0
755 2399 1.0
756 2400 1.0
756 2401 1.0
756 2402 1.0
756 2403 1.0
757 2404 1.0
757 2405 1.0
757 2406 1.0
758 2407 1.0
758 2408 1.0
758 2409 1.0
759 2410 1.0
759 2411 1.0
759 2412 1.0
760 2413 1.0
760 2414 1.0
760 2415 1.0
761 2416 1.0
761 2417 1.0
761 2418 1.0
762 2419 1.0
762 2420 1.0
762 2421 1.0
762 2422 1.0
763 2423 1.0
763 2424 1.0
764 2425 1.0
764 2426 1.0
764 2427 1.0
765 2428 1.0
765 2429 1.0
765 2430 1.0
766 2431 1.0
766 2432 1.0
766 2433 1.0
767 2434 1.0
767 2435 1.0
767 2436 1.0
768 2437 1.0
768 2438 1.0
768 2439 1.0
769 2440 1.0
769 2441 1.0
769 2442 1.0
770 2443 1.0
770 2444 1.0
770 2445 1.0
771 2446 1.0
771 2447 1.0
771 2448 1.0
771 2449 1.0
772 2450 1.0
772 2451 1.0
772 2452 1.0
773 2453 1.0
773 2454 1.0
773 2455 1.0
774 2456 1.0
774 2457 1.0
774 2458 1.0
775 2459 1.0
775 2460 1.0
775 2461 1.0
776 2462 1.0
776 2463 1.0
776 2464 1.0
777 2465 1.0
777 2466 1.0
777 2467 1.0
777 2468 1.0
778 2469 1.0
778 2470 1.0
778 2471 1.0
779 2472 1.0
779 2473 1.0
779 2474 1.0
780 2475 1.0
780 2476 1.0
780 2477 1.0
781 2478 1.0
781 2479 1.0
781 2480 1.0
782 2481 1.0
782 2482 1.0
782 2483 1.0
783 2484 1.0
783 2485 1.0
783 2486 1.0
783 2487 1.0
784 2488 1.0
784 2489 1.0
784 2490 1.0
785 2491 1.0
785 2492 1.0
785 2493 1.0
786 2494 1.0
786 2495 1.0
787 2496 1.0
787 2497 1.0
787 2498 1.0
788 2499 1.0
788 2500 1.0
788 2501 1.0
789 2502 1.0
789 2503 1.0
789 2504 1.0
789 2505 1.0
790 2506 1.0
790 2507 1.0
791 2508 1.0
791 2509 1.0
791 2510 1.0
792 2511 1.0
793 2512 1.0
793 2513 1.0
793 2514 1.0
793 2515 1.0
793 2516 1.0
794 2517 1.0
794 2518 1.0
794 2519 1.0
795 2520 1.0
795 2521 1.0
796 2522 1.0
796 2523 1.0
796 2524 1.0
797 2525 1.0
797 2526 1.0
797 2527 1.0
798 2528 1.0
798 2529 1.0
798 2530 1.0
799 2531 1.0
799 2532 1.0
799 2533 1.0
800 2534 1.0
800 2535 1.0
800 2536 1.0
800 2537 1.0
801 2538 1.0
801 2539 1.0
801 2540 1.0
802 2541 1.0
802 2542 1.0
802 2543 1.0
803 2544 1.0
803 2545 1.0
803 2546 1.0
804 2547 1.0
804 2548 1.0
805 2549 1.0
805 2550 1.0
805 2551 1.0
805 2552 1.0
806 2553 1.0
806 2554 1.0
806 2555 1.0
807 2556 1.0
807 2557 1.0
808 2558 1.0
808 2559 1.0
808 2560 1.0
808 2561 1.0
809 2562 1.0
809 2563 1.0
809 2564 1.0
810 2565 1.0
810 2566 1.0
810 2567 1.0
810 2568 1.0
810 2569 1.0
811 2570 1.0
811 2571 1.0
811 2572 1.0
811 2573 1.0
811 2574 1.0
812 2575 1.0
812 2576 1.0
812 2577 1.0
812 2578 1.0
813 2579 1.0
813 2580 1.0
814 2581 1.0
814 2582 1.0
814 2583 1.0
815 2584 1.0
815 2585 1.0
815 2586 1.0
816 2587 1.0
816 2588 1.0
816 2589 1.0
817 2590 1.0
817 2591 1.0
817 2592 1.0
817 2593 1.0
818 2594 1.0
818 2595 1.0
818 2596 1.0
819 2597 1.0
819 2598 1.0
819 2599 1.0
820 2600 1.0
820 2601 1.0
821 2602 1.0
821 2603 1.0
821 2604 1.0
822 2605 1.0
822 2606 1.0
822 2607 1.0
823 2608 1.0
823 2609 1.0
823 2610 1.0
824 2611 1.0
824 2612 1.0
824 2613 1.0
825 2614 1.0
825 2615 1.0
825 2616 1.0
825 2617 1.0
826 2618 1.0
826 2619 1.0
826 2620 1.0
827 2621 1.0
827 2622 1.0
827 2623 1.0
828 2624 1.0
828 2625 1.0
829 2626 1.0
829 2627 1.0
829 2628 1.0
830 2629 1.0
830 2630 1.0
830 2631 1.0
831 2632 1.0
831 2633 1.0
831 2634 1.0
831 2635 1.0
832 2636 1.0
832 2637 1.0
832 2638 1.0
833 2639 1.0
833 2640 1.0
833 2641 1.0
834 2642 1.0
834 2643 1.0
834 2644 1.0
835 2645 1.0
835 2646 1.0
835 2647 1.0
835 2648 1.0
836 2649 1.0
836 2650 1.0
836 2651 1.0
837 2652 1.0
837 2653 1.0
837 2654 1.0
838 2655 1.0
838 2656 1.0
839 2657 1.0
839 2658 1.0
839 2659 1.0
840 2660 1.0
840 2661 1.0
840 2662 1.0
841 2663 1.0
841 2664 1.0
841 2665 1.0
842 2666 1.0
842 2667 1.0
842 2668 1.0
842 2669 1.0
843 2670 1.0
843 2671 1.0
844 2672 1.0
844 2673 1.0
844 2674 1.0
845 2675 1.0
845 2676 1.0
845 2677 1.0
846 2678 1.0
846 2679 1.0
847 2680 1.0
847 2681 1.0
847 2682 1.0
848 2683 1.0
848 2684 1.0
848 2685 1.0
849 2686 1.0
849 2687 1.0
850 2688 1.0
850 2689 1.0
850 2690 1.0
850 2691 1.0
850 2692 1.0
851 2693 1.0
851 2694 1.0
851 2695 1.0
851 2696 1.0
852 2697 1.0
852 2698 1.0
852 2699 1.0
853 2700 1.0
853 2701 1.0
854 2702 1.0
854 2703 1.0
854 2704 1.0
855 2705 1.0
855 2706 1.0
855 2707 1.0
856 2708 1.0
856 2709 1.0
856 2710 1.0
857 2711 1.0
857 2712 1.0
857 2713 1.0
858 2714 1.0
858 2715 1.0
858 2716 1.0
859 2717 1.0
859 2718 1.0
859 2719 1.0
860 2720 1.0
860 2721 1.0
861 2722 1.0
861 2723 1.0
861 2724 1.0
862 2725 1.0
862 2726 1.0
862 2727 1.0
863 2728 1.0
863 2729 1.0
863 2730 1.0
863 2731 1.0
864 2732 1.0
864 2733 1.0
864 2734 1.0
865 2735 1.0
865 2736 1.0
866 2737 1.0
866 2738 1.0
866 2739 1.0
866 2740 1.0
867 2741 1.0
867 2742 1.0
867 2743 1.0
868 2744 1.0
868 2745 1.0
868 2746 1.0
869 2747 1.0
869 2748 1.0
869 2749 1.0
870 2750 1.0
870 2751 1.0
870 2752 1.0
870 2753 1.0
870 2754 1.0
871 2755 1.0
871 2756 1.0
871 2757 1.0
871 2758 1.0
872 2759 1.0
872 2760 1.0
872 2761 1.0
873 2762 1.0
873 2763 1.0
873 2764 1.0
874 2765 1.0
874 2766 1.0
875 2767 1.0
875 2768 1.0
875 2769 1.0
876 2770 1.0
876 2771 1.0
876 2772 1.0
877 2773 1.0
877 2774 1.0
877 2775 1.0
877 2776 1.0
878 2777 1.0
878 2778 1.0
879 2779 1.0
879 2780 1.0
879 2781 1.0
880 2782 1.0
880 2783 1.0
880 2784 1.0
881 2785 1.0
881 2786 1.0
881 2787 1.0
882 2788 1.0
882 2789 1.0
883 2790 1.0
883 2791 1.0
883 2792 1.0
884 2793 1.0
884 2794 1.0
884 2795 1.0
885 2796 1.0
885 2797 1.0
885 2798 1.0
886 2799 1.0
886 2800 1.0
886 2801 1.0
886 2802 1.0
887 2803 1.0
887 2804 1.0
887 2805 1.0
888 2806 1.0
888 2807 1.0
888 2808 1.0
889 2809 1.0
889 2810 1.0
889 2811 1.0
890 2812 1.0
890 2813 1.0
890 2814 1.0
891 2815 1.0
891 2816 1.0
891 2817 1.0
892 2818 1.0
892 2819 1.0
892 2820 1.0
893 2821 1.0
893 2822 1.0
893 2823 1.0
894 2824 1.0
894 2825 1.0
894 2826 1.0
895 2827 1.0
895 2828 1.0
895 2829 1.0
896 2830 1.0
896 2831 1.0
896 2832 1.0
897 2833 1.0
897 2834 1.0
897 2835 1.0
898 2836 1.0
898 2837 1.0
899 2838 1.0
899 2839 1.0
899 2840 1.0
900 2841 1.0
900 2842 1.0
900 2843 1.0
900 2844 1.0
901 2845 1.0
901 2846 1.0
901 2847 1.0
902 2848 1.0
902 2849 1.0
902 2850 1.0
903 2851 1.0
903 2852 1.0
904 2853 1.0
904 2854 1.0
904 2855 1.0
905 2856 1.0
905 2857 1.0
905 2858 1.0
906 2859 1.0
906 2860 1.0
906 2861 1.0
907 2862 1.0
907 2863 1.0
908 2864 1.0
908 2865 1.0
908 2866 1.0
908 2867 1.0
908 2868 1.0
909 2869 1.0
909 2870 1.0
910 2871 1.0
910 2872 1.0
910 2873 1.0
911 2874 1.0
911 2875 1.0
911 2876 1.0
912 2877 1.0
912 2878 1.0
912 2879 1.0
913 2880 1.0
913 2881 1.0
913 2882 1.0
914 2883 1.0
914 2884 1.0
914 2885 1.0
915 2886 1.0
915 2887 1.0
915 2888 1.0
916 2889 1.0
916 2890 1.0
916 2891 1.0
916 2892 1.0
917 2893 1.0
917 2894 1.0
917 2895 1.0
918 2896 1.0
918 2897 1.0
918 2898 1.0
919 2899 1.0
919 2900 1.0
919 2901 1.0
920 2902 1.0
920 2903 1.0
920 2904 1.0
920 2905 1.0
921 2906 1.0
921 2907 1.0
922 2908 1.0
922 2909 1.0
922 2910 1.0
923 2911 1.0
923 2912 1.0
923 2913 1.0
924 2914 1.0
924 2915 1.0
924 2916 1.0
925 2917 1.0
925 2918 1.0
925 2919 1.0
926 2920 1.0
926 2921 1.0
926 2922 1.0
927 2923 1.0
927 2924 1.0
927 2925 1.0
928 2926 1.0
928 2927 1.0
928 2928 1.0
928 2929 1.0
928 2930 1.0
929 2931 1.0
929 2932 1.0
929 2933 1.0
929 2934 1.0
929 2935 1.0
929 2936 1.0
930 2937 1.0
930 2938 1.0
930 2939 1.0
930 2940 1.0
930 2941 1.0
931 2942 1.0
931 2943 1.0
931 2944 1.0
931 2945 1.0
931 2946 1.0
931 2947 1.0
932 2948 1.0
932 2949 1.0
932 2950 1.0
932 2951 1.0
933 2952 1.0
933 2953 1.0
933 2954 1.0
934 2955 1.0
934 2956 1.0
934 2957 1.0
935 2958 1.0
935 2959 1.0
935 2960 1.0
936 2961 1.0
936 2962 1.0
936 2963 1.0
937 2964 1.0
937 2965 1.0
937 2966 1.0
937 2967 1.0
938 2968 1.0
938 2969 1.0
938 2970 1.0
939 2971 1.0
939 2972 1.0
939 2973 1.0
940 2974 1.0
940 2975 1.0
941 2976 1.0
941 2977 1.0
941 2978 1.0
942 2979 1.0
942 2980 1.0
943 2981 1.0
943 2982 1.0
943 2983 1.0
944 2984 1.0
944 2985 1.0
944 2986 1.0
945 2987 1.0
945 2988 1.0
945 2989 1.0
945 2990 1.0
946 2991 1.0
946 2992 1.0
946 2993 1.0
947 2994 1.0
947 2995 1.0
947 2996 1.0
948 2997 1.0
948 2998 1.0
948 2999 1.0
949 3000 1.0
949 3001 1.0
949 3002 1.0
950 3003 1.0
950 3004 1.0
950 3005 1.0
950 3006 1.0
951 3007 1.0
951 3008 1.0
951 3009 1.0
952 3010 1.0
952 3011 1.0
952 3012 1.0
953 3013 1.0
953 3014 1.0
953 3015 1.0
954 3016 1.0
954 3017 1.0
954 3018 1.0
955 3019 1.0
955 3020 1.0
955 3021 1.0
956 3022 1.0
956 3023 1.0
956 3024 1.0
957 3025 1.0
957 3026 1.0
957 3027 1.0
958 3028 1.0
958 3029 1.0
959 3030 1.0
959 3031 1.0
959 3032 1.0
960 3033 1.0
960 3034 1.0
960 3035 1.0
961 3036 1.0
961 3037 1.0
961 3038 1.0
961 3039 1.0
962 3040 1.0
962 3041 1.0
962 3042 1.0
963 3043 1.0
963 3044 1.0
964 3045 1.0
964 3046 1.0
964 3047 1.0
965 3048 1.0
965 3049 1.0
965 3050 1.0
965 3051 1.0
966 3052 1.0
966 3053 1.0
966 3054 1.0
967 3055 1.0
967 3056 1.0
967 3057 1.0
967 3058 1.0
967 3059 1.0
968 3060 1.0
968 3061 1.0
968 3062 1.0
968 3063 1.0
968 3064 1.0
969 3065 1.0
969 3066 1.0
969 3067 1.0
969 3068 1.0
969 3069 1.0
969 3070 1.0
969 3071 1.0
970 3072 1.0
970 3073 1.0
970 3074 1.0
970 3075 1.0
971 3076 1.0
971 3077 1.0
971 3078 1.0
972 3079 1.0
972 3080 1.0
973 3081 1.0
973 3082 1.0
973 3083 1.0
974 3084 1.0
974 3085 1.0
974 3086 1.0
975 3087 1.0
975 3088 1.0
975 3089 1.0
975 3090 1.0
976 3091 1.0
976 3092 1.0
976 3093 1.0
977 3094 1.0
977 3095 1.0
978 3096 1.0
978 3097 1.0
978 3098 1.0
979 3099 1.0
979 3100 1.0
979 3101 1.0
980 3102 1.0
980 3103 1.0
980 3104 1.0
981 3105 1.0
981 3106 1.0
981 3107 1.0
982 3108 1.0
982 3109 1.0
982 3110 1.0
983 3111 1.0
983 3112 1.0
983 3113 1.0
983 3114 1.0
984 3115 1.0
984 3116 1.0
984 3117 1.0
985 3118 1.0
985 3119 1.0
985 3120 1.0
985 3121 1.0
986 3122 1.0
986 3123 1.0
987 3124 1.0
987 3125 1.0
987 3126 1.0
987 3127 1.0
988 3128 1.0
988 3129 1.0
988 3130 1.0
989 3131 1.0
989 3132 1.0
989 3133 1.0
990 3134 1.0
990 3135 1.0
990 3136 1.0
991 3137 1.0
991 3138 1.0
991 3139 1.0
991 3140 1.0
991 3141 1.0
992 3142 1.0
992 3143 1.0
992 3144 1.0
992 3145 1.0
992 3146 1.0
992 3147 1.0
993 3148 1.0
993 3149 1.0
993 3150 1.0
993 3151 1.0
994 3152 1.0
994 3153 1.0
994 3154 1.0
994 3155 1.0
994 3156 1.0
994 3157 1.0
994 3158 1.0
995 3159 1.0
995 3160 1.0
995 3161 1.0
995 3162 1.0
996 3163 1.0
996 3164 1.0
996 3165 1.0
996 3166 1.0
997 3167 1.0
997 3168 1.0
997 3169 1.0
998 3170 1.0
998 3171 1.0
998 3172 1.0
999 3173 1.0
999 3174 1.0
999 3175 1.0
999 3176 1.0
999 3177 1.0
1000 3178 1.0
1000 3179 1.0
1000 3180 1.0
1000 3181 1.0
1000 3182 1.0
1001 3183 1.0
1001 3184 1.0
1001 3185 1.0
1001 3186 1.0
1001 3187 1.0
1001 3188 1.0
1002 3189 1.0
1002 3190 1.0
1002 3191 1.0
1002 3192 1.0
1002 3193 1.0
1002 3194 1.0
1003 3195 1.0
1003 3196 1.0
1003 3197 1.0
1003 3198 1.0
1003 3199 1.0
1003 3200 1.0
1004 3201 1.0
1004 3202 1.0
1004 3203 1.0
1005 3204 1.0
1005 3205 1.0
1005 3206 1.0
1005 3207 1.0
1005 3208 1.0
1006 3209 1.0
1006 3210 1.0
1006 3211 1.0
1006 3212 1.0
1006 3213 1.0
